longitude,latitude,system,turbidity,B2,B3,B4,dwl,ndti
-99.68455,31.57917,ivie,5.11,1344.5,1432.5,1235,556.1995849609375,-0.07403936269915651
-99.68455,31.57917,ivie,5.11,1344.5,1432.5,1235,556.1995849609375,-0.07403936269915651
-99.68455,31.57918,ivie,5.13,1344.5,1432.5,1235,556.1995849609375,-0.07403936269915651
-99.68455,31.57919,ivie,5.14,1344.5,1432.5,1235,556.1995849609375,-0.07403936269915651
-99.68455,31.5792,ivie,5.15,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68455,31.57921,ivie,5.15,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68455,31.57922,ivie,5.13,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68455,31.57922,ivie,5.13,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68455,31.57922,ivie,5.13,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68455,31.57923,ivie,5.14,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68455,31.57923,ivie,5.15,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68455,31.57923,ivie,5.14,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68455,31.57924,ivie,5.14,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68455,31.57924,ivie,5.16,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68455,31.57924,ivie,5.18,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68455,31.57924,ivie,5.18,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57925,ivie,5.22,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57925,ivie,5.21,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57925,ivie,5.2,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57925,ivie,5.18,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57926,ivie,5.2,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57926,ivie,5.22,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57926,ivie,5.24,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57927,ivie,5.23,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57927,ivie,5.22,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57927,ivie,5.25,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57927,ivie,5.27,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57928,ivie,5.26,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57928,ivie,5.23,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57928,ivie,5.23,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57928,ivie,5.24,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57928,ivie,5.22,1339,1433.5,1234,556.79022216796875,-0.07478912839737582
-99.68454,31.57929,ivie,5.2,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.57929,ivie,5.21,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.57929,ivie,5.2,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.57929,ivie,5.18,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.5793,ivie,5.14,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.5793,ivie,5.13,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.5793,ivie,5.12,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.57931,ivie,5.15,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.57931,ivie,5.14,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.57931,ivie,5.14,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.57931,ivie,5.15,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.57932,ivie,5.13,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.57932,ivie,5.13,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.57932,ivie,5.09,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.57932,ivie,5.13,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.57933,ivie,5.14,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.57933,ivie,5.13,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68454,31.57933,ivie,5.12,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57933,ivie,5.14,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57934,ivie,5.14,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57934,ivie,5.13,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57934,ivie,5.13,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57935,ivie,5.1,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57935,ivie,5.1,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57935,ivie,5.11,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57935,ivie,5.12,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57936,ivie,5.12,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57936,ivie,5.12,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57936,ivie,5.11,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57936,ivie,5.11,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57937,ivie,5.1,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57937,ivie,5.09,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57937,ivie,5.11,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57937,ivie,5.11,1329,1422.5,1232,557.28033447265625,-0.07176492748163496
-99.68453,31.57938,ivie,5.09,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68453,31.57938,ivie,5.09,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68453,31.57938,ivie,5.09,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68453,31.57939,ivie,5.1,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68453,31.57939,ivie,5.08,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68453,31.57939,ivie,5.07,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68453,31.57939,ivie,5.05,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68453,31.5794,ivie,5.06,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68453,31.5794,ivie,5.06,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68453,31.5794,ivie,5.1,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68453,31.5794,ivie,5.09,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68453,31.5794,ivie,5.12,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68453,31.57941,ivie,5.13,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68453,31.57941,ivie,5.11,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68452,31.57941,ivie,5.12,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68452,31.57942,ivie,5.11,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68452,31.57942,ivie,5.13,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68452,31.57942,ivie,5.11,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68452,31.57944,ivie,5.11,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68452,31.57944,ivie,5.11,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68452,31.57946,ivie,5.1,1325.5,1415,1230.5,557.18170166015625,-0.06974106974106974
-99.68452,31.57947,ivie,5.08,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57947,ivie,5.06,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57947,ivie,5.02,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57948,ivie,5.01,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57948,ivie,4.99,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57948,ivie,4.98,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57948,ivie,4.97,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57948,ivie,4.96,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57949,ivie,4.95,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57949,ivie,4.95,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57949,ivie,4.93,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.5795,ivie,4.94,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57952,ivie,4.94,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57952,ivie,4.96,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57953,ivie,4.95,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57954,ivie,4.95,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57954,ivie,4.96,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57955,ivie,4.98,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57955,ivie,4.92,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57955,ivie,4.92,1334,1421.5,1228.5,556.046142578125,-0.07283018867924529
-99.68452,31.57956,ivie,4.92,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57956,ivie,4.95,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57956,ivie,4.94,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57956,ivie,4.92,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57957,ivie,4.88,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57957,ivie,4.89,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57957,ivie,4.86,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57957,ivie,4.87,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57957,ivie,4.89,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57958,ivie,4.92,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57958,ivie,4.94,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57958,ivie,4.94,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57958,ivie,4.97,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57959,ivie,5,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57959,ivie,5.02,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.5796,ivie,5.03,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57961,ivie,5,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57962,ivie,5.02,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57963,ivie,5.05,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57964,ivie,5.09,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57964,ivie,5.1,1355,1427.5,1225,552.76715087890625,-0.0763430725730443
-99.68452,31.57965,ivie,5.11,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57965,ivie,5.11,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57965,ivie,5.09,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57965,ivie,5.06,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57965,ivie,5.02,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57966,ivie,5.02,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57966,ivie,5.01,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57966,ivie,5.03,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57967,ivie,5.01,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57967,ivie,5.02,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57967,ivie,5.03,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57967,ivie,5.05,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57968,ivie,5.05,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57968,ivie,5.03,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57968,ivie,5.05,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57968,ivie,5.11,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57969,ivie,5.14,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57969,ivie,5.15,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57969,ivie,5.19,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57969,ivie,5.19,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.5797,ivie,5.16,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.5797,ivie,5.15,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.5797,ivie,5.15,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.5797,ivie,5.15,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.5797,ivie,5.12,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57971,ivie,5.14,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57971,ivie,5.12,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57971,ivie,5.1,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57972,ivie,5.13,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57972,ivie,5.13,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57972,ivie,5.09,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57973,ivie,5.08,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57973,ivie,5.08,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57973,ivie,5.08,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57973,ivie,5.12,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57973,ivie,5.19,1343.5,1409.5,1226,553.58734130859375,-0.06962625687725289
-99.68452,31.57974,ivie,5.19,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57974,ivie,5.18,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57974,ivie,5.19,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57974,ivie,5.2,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57975,ivie,5.17,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57975,ivie,5.18,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57975,ivie,5.14,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57976,ivie,5.14,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57976,ivie,5.13,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57976,ivie,5.13,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57976,ivie,5.15,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57976,ivie,5.14,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57977,ivie,5.12,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57977,ivie,5.12,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57977,ivie,5.12,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57977,ivie,5.1,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57978,ivie,5.1,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57978,ivie,5.11,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57978,ivie,5.11,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57978,ivie,5.11,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57978,ivie,5.12,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57979,ivie,5.14,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57979,ivie,5.13,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57979,ivie,5.15,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.5798,ivie,5.13,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.5798,ivie,5.11,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.5798,ivie,5.12,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.5798,ivie,5.1,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57981,ivie,5.09,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57981,ivie,5.1,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57981,ivie,5.1,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57981,ivie,5.11,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57981,ivie,5.14,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57982,ivie,5.16,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57982,ivie,5.18,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57982,ivie,5.18,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57982,ivie,5.17,1321.5,1406.5,1229,557.10040283203125,-0.0673496490229558
-99.68452,31.57983,ivie,5.15,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57983,ivie,5.14,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57983,ivie,5.14,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57983,ivie,5.16,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57984,ivie,5.17,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57984,ivie,5.18,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57984,ivie,5.19,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57984,ivie,5.19,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57985,ivie,5.2,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57985,ivie,5.19,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57985,ivie,5.15,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57985,ivie,5.11,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57986,ivie,5.09,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57986,ivie,5.1,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57986,ivie,5.11,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57986,ivie,5.11,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57987,ivie,5.1,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57987,ivie,5.15,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57987,ivie,5.17,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57988,ivie,5.17,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57988,ivie,5.16,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57988,ivie,5.18,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57988,ivie,5.21,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57988,ivie,5.19,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57989,ivie,5.2,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57989,ivie,5.23,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57989,ivie,5.3,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.5799,ivie,5.29,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.5799,ivie,5.27,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.5799,ivie,5.26,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.5799,ivie,5.27,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.5799,ivie,5.21,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57991,ivie,5.18,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57991,ivie,5.17,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57991,ivie,5.16,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57991,ivie,5.15,1332,1401.5,1226,554.8651123046875,-0.06679352997145575
-99.68452,31.57992,ivie,5.15,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57992,ivie,5.15,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57992,ivie,5.16,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57992,ivie,5.17,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57993,ivie,5.19,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57993,ivie,5.18,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57993,ivie,5.22,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57993,ivie,5.23,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57994,ivie,5.21,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57994,ivie,5.26,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57994,ivie,5.27,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57994,ivie,5.25,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57995,ivie,5.24,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57995,ivie,5.25,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57995,ivie,5.22,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57995,ivie,5.22,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57996,ivie,5.18,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57997,ivie,5.19,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57998,ivie,5.18,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.57999,ivie,5.15,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.58,ivie,5.13,1343,1413.5,1229.5,554.5330810546875,-0.06961785849413545
-99.68452,31.58001,ivie,5.1,1324,1396,1230,556.4296875,-0.06321401370906321
-99.68453,31.58002,ivie,5.13,1324,1396,1230,556.4296875,-0.06321401370906321
-99.68453,31.58003,ivie,5.13,1324,1396,1230,556.4296875,-0.06321401370906321
-99.68454,31.58005,ivie,5.1,1324,1396,1230,556.4296875,-0.06321401370906321
-99.68454,31.58006,ivie,5.14,1324,1396,1230,556.4296875,-0.06321401370906321
-99.68455,31.58007,ivie,5.17,1324,1396,1230,556.4296875,-0.06321401370906321
-99.68456,31.58007,ivie,5.17,1324,1396,1230,556.4296875,-0.06321401370906321
-99.68457,31.58008,ivie,5.19,1324,1396,1230,556.4296875,-0.06321401370906321
-99.68458,31.58009,ivie,5.21,1324,1396,1230,556.4296875,-0.06321401370906321
-99.68459,31.5801,ivie,5.26,1326.5,1398.5,1223,555.588134765625,-0.06694640473011634
-99.68459,31.5801,ivie,5.27,1326.5,1398.5,1223,555.588134765625,-0.06694640473011634
-99.6846,31.58011,ivie,5.25,1326.5,1398.5,1223,555.588134765625,-0.06694640473011634
-99.68461,31.58011,ivie,5.29,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68462,31.58011,ivie,5.31,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68462,31.58012,ivie,5.34,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68463,31.58012,ivie,5.31,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68464,31.58012,ivie,5.32,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68465,31.58012,ivie,5.32,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68465,31.58012,ivie,5.31,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68465,31.58012,ivie,5.32,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68465,31.58012,ivie,5.31,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68465,31.58012,ivie,5.33,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68465,31.58011,ivie,5.34,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68465,31.58011,ivie,5.31,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68465,31.58011,ivie,5.28,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68465,31.58011,ivie,5.26,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68464,31.5801,ivie,5.21,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
-99.68463,31.5801,ivie,5.27,1322.5,1408.5,1222,556.466796875,-0.07089906861813343
